NYT19981018.0084::23 NYT19981018.0084::24 1.0
NYT19981007.0302::126 NYT19981007.0302::40 1.0
NYT19981007.0302::129 NYT19981007.0302::40 1.0
NYT19981007.0302::114 NYT19981007.0302::40 1.0
NYT19981009.0282::7 NYT19981007.0302::40 1.0
NYT19981018.0091::40 NYT19981007.0302::40 1.0
NYT19981018.0091::20 NYT19981007.0302::40 1.0
NYT19981018.0091::23 NYT19981007.0302::40 1.0
NYT19981018.0079::43 NYT19981007.0302::40 1.0
NYT19981018.0079::45 NYT19981007.0302::40 1.0
NYT19981018.0091::26 NYT19981007.0302::40 1.0
NYT19981018.0091::0 NYT19981007.0302::40 1.0
NYT19981018.0084::22 NYT19981007.0302::42 1.0
NYT19981018.0089::5 NYT19981007.0302::42 1.0
NYT19981007.0302::96 NYT19981007.0302::42 1.0
NYT19981007.0302::83 NYT19981007.0302::42 1.0
NYT19981007.0302::84 NYT19981007.0302::42 1.0
NYT19981007.0302::166 NYT19981007.0302::42 1.0
NYT19981007.0302::55 NYT19981007.0302::42 1.0
NYT19981018.0089::33 NYT19981007.0302::42 1.0
NYT19981018.0089::29 NYT19981007.0302::42 1.0
NYT19981018.0089::17 NYT19981007.0302::42 1.0
NYT19981007.0302::22 NYT19981007.0302::42 1.0
NYT19981018.0084::9 NYT19981007.0302::42 1.0
NYT19981018.0065::45 NYT19981007.0302::42 1.0
NYT19981018.0065::43 NYT19981007.0302::42 1.0
NYT19981007.0302::126 NYT19981007.0302::42 1.0
NYT19981007.0302::129 NYT19981007.0302::42 1.0
NYT19981007.0302::114 NYT19981007.0302::42 1.0
NYT19981009.0282::7 NYT19981007.0302::42 1.0
NYT19981018.0091::40 NYT19981007.0302::42 1.0
NYT19981018.0091::20 NYT19981007.0302::42 1.0
NYT19981018.0091::23 NYT19981007.0302::42 1.0
NYT19981018.0079::43 NYT19981007.0302::42 1.0
NYT19981018.0079::45 NYT19981007.0302::42 1.0
NYT19981018.0091::26 NYT19981007.0302::42 1.0
NYT19981018.0091::0 NYT19981007.0302::42 1.0
NYT19981018.0084::19 NYT19981024.0043::37 1.0
NYT19981018.0089::3 NYT19981024.0043::37 1.0
NYT19981018.0065::2 NYT19981024.0043::37 1.0
NYT19981009.0282::11 NYT19981024.0043::37 1.0
NYT19981009.0282::12 NYT19981024.0043::37 1.0
NYT19981007.0302::140 NYT19981024.0043::37 1.0
NYT19981007.0302::83 NYT19981024.0043::37 1.0
NYT19981007.0302::84 NYT19981024.0043::37 1.0
NYT19981007.0302::81 NYT19981024.0043::37 1.0
NYT19981007.0302::160 NYT19981024.0043::37 1.0
NYT19981007.0302::1 NYT19981024.0043::37 1.0
NYT19981007.0302::59 NYT19981024.0043::37 1.0
NYT19981007.0302::184 NYT19981024.0043::37 1.0
NYT19981018.0089::36 NYT19981024.0043::37 1.0
NYT19981007.0302::36 NYT19981024.0043::37 1.0
NYT19981018.0089::26 NYT19981024.0043::37 1.0
NYT19981007.0302::31 NYT19981024.0043::37 1.0
NYT19981007.0302::21 NYT19981024.0043::37 1.0
NYT19981018.0065::50 NYT19981024.0043::37 1.0
NYT19981018.0065::52 NYT19981024.0043::37 1.0
NYT19981018.0089::63 NYT19981024.0043::37 1.0
NYT19981018.0089::56 NYT19981024.0043::37 1.0
NYT19981018.0065::17 NYT19981024.0043::37 1.0
NYT19981018.0091::48 NYT19981024.0043::37 1.0
NYT19981012.0400::15 NYT19981024.0043::37 1.0
NYT19981018.0079::50 NYT19981024.0043::37 1.0
NYT19981018.0079::52 NYT19981024.0043::37 1.0
NYT19981018.0079::17 NYT19981024.0043::37 1.0
NYT19981018.0079::2 NYT19981024.0043::37 1.0
NYT19981018.0091::11 NYT19981024.0043::37 1.0
NYT19981018.0084::22 NYT19981007.0302::38 1.0
NYT19981018.0089::5 NYT19981007.0302::38 1.0
NYT19981007.0302::96 NYT19981007.0302::38 1.0
NYT19981007.0302::83 NYT19981007.0302::38 1.0
NYT19981007.0302::84 NYT19981007.0302::38 1.0
NYT19981007.0302::166 NYT19981007.0302::38 1.0
NYT19981007.0302::55 NYT19981007.0302::38 1.0
NYT19981018.0089::33 NYT19981007.0302::38 1.0
NYT19981018.0089::29 NYT19981007.0302::38 1.0
NYT19981018.0089::17 NYT19981007.0302::38 1.0
NYT19981007.0302::22 NYT19981007.0302::38 1.0
NYT19981018.0084::9 NYT19981007.0302::38 1.0
NYT19981018.0065::45 NYT19981007.0302::38 1.0
NYT19981018.0065::43 NYT19981007.0302::38 1.0
NYT19981007.0302::126 NYT19981007.0302::38 1.0
NYT19981007.0302::129 NYT19981007.0302::38 1.0
NYT19981007.0302::114 NYT19981007.0302::38 1.0
NYT19981009.0282::7 NYT19981007.0302::38 1.0
NYT19981018.0091::40 NYT19981007.0302::38 1.0
NYT19981018.0091::20 NYT19981007.0302::38 1.0
NYT19981018.0091::23 NYT19981007.0302::38 1.0
NYT19981018.0079::43 NYT19981007.0302::38 1.0
NYT19981018.0079::45 NYT19981007.0302::38 1.0
NYT19981018.0091::26 NYT19981007.0302::38 1.0
NYT19981018.0091::0 NYT19981007.0302::38 1.0
NYT19981018.0084::19 NYT19981007.0302::38 1.0
NYT19981018.0089::3 NYT19981007.0302::38 1.0
NYT19981018.0065::2 NYT19981007.0302::38 1.0
NYT19981009.0282::11 NYT19981007.0302::38 1.0
NYT19981009.0282::12 NYT19981007.0302::38 1.0
NYT19981007.0302::140 NYT19981007.0302::38 1.0
NYT19981007.0302::83 NYT19981007.0302::38 1.0
NYT19981007.0302::84 NYT19981007.0302::38 1.0
NYT19981007.0302::81 NYT19981007.0302::38 1.0
NYT19981007.0302::160 NYT19981007.0302::38 1.0
NYT19981007.0302::1 NYT19981007.0302::38 1.0
NYT19981007.0302::59 NYT19981007.0302::38 1.0
NYT19981007.0302::184 NYT19981007.0302::38 1.0
NYT19981018.0089::36 NYT19981007.0302::38 1.0
NYT19981007.0302::36 NYT19981007.0302::38 1.0
NYT19981018.0089::26 NYT19981007.0302::38 1.0
NYT19981007.0302::31 NYT19981007.0302::38 1.0
NYT19981007.0302::21 NYT19981007.0302::38 1.0
NYT19981018.0065::50 NYT19981007.0302::38 1.0
NYT19981018.0065::52 NYT19981007.0302::38 1.0
NYT19981018.0089::63 NYT19981007.0302::38 1.0
NYT19981018.0089::56 NYT19981007.0302::38 1.0
NYT19981018.0065::17 NYT19981007.0302::38 1.0
NYT19981018.0091::48 NYT19981007.0302::38 1.0
NYT19981012.0400::15 NYT19981007.0302::38 1.0
NYT19981018.0079::50 NYT19981007.0302::38 1.0
NYT19981018.0079::52 NYT19981007.0302::38 1.0
NYT19981018.0079::17 NYT19981007.0302::38 1.0
NYT19981018.0079::2 NYT19981007.0302::38 1.0
NYT19981018.0091::11 NYT19981007.0302::38 1.0
NYT19981018.0084::19 NYT19981007.0302::39 1.0
NYT19981018.0089::3 NYT19981007.0302::39 1.0
NYT19981018.0065::2 NYT19981007.0302::39 1.0
NYT19981009.0282::11 NYT19981007.0302::39 1.0
NYT19981009.0282::12 NYT19981007.0302::39 1.0
NYT19981007.0302::140 NYT19981007.0302::39 1.0
NYT19981007.0302::83 NYT19981007.0302::39 1.0
NYT19981007.0302::84 NYT19981007.0302::39 1.0
NYT19981007.0302::81 NYT19981007.0302::39 1.0
NYT19981007.0302::160 NYT19981007.0302::39 1.0
NYT19981007.0302::1 NYT19981007.0302::39 1.0
NYT19981007.0302::59 NYT19981007.0302::39 1.0
NYT19981007.0302::184 NYT19981007.0302::39 1.0
NYT19981018.0089::36 NYT19981007.0302::39 1.0
NYT19981007.0302::36 NYT19981007.0302::39 1.0
NYT19981018.0089::26 NYT19981007.0302::39 1.0
NYT19981007.0302::31 NYT19981007.0302::39 1.0
NYT19981007.0302::21 NYT19981007.0302::39 1.0
NYT19981018.0065::50 NYT19981007.0302::39 1.0
NYT19981018.0065::52 NYT19981007.0302::39 1.0
NYT19981018.0089::63 NYT19981007.0302::39 1.0
NYT19981018.0089::56 NYT19981007.0302::39 1.0
NYT19981018.0065::17 NYT19981007.0302::39 1.0
NYT19981018.0091::48 NYT19981007.0302::39 1.0
NYT19981012.0400::15 NYT19981007.0302::39 1.0
NYT19981018.0079::50 NYT19981007.0302::39 1.0
NYT19981018.0079::52 NYT19981007.0302::39 1.0
NYT19981018.0079::17 NYT19981007.0302::39 1.0
NYT19981018.0079::2 NYT19981007.0302::39 1.0
NYT19981018.0091::11 NYT19981007.0302::39 1.0
NYT19981018.0089::4 NYT19981018.0089::73 1.0
NYT19981018.0065::0 NYT19981018.0089::73 1.0
NYT19981007.0302::96 NYT19981018.0089::73 1.0
NYT19981007.0302::92 NYT19981018.0089::73 1.0
NYT19981007.0302::145 NYT19981018.0089::73 1.0
NYT19981007.0302::84 NYT19981018.0089::73 1.0
NYT19981007.0302::130 NYT19981018.0089::73 1.0
NYT19981024.0043::22 NYT19981018.0089::73 1.0
NYT19981007.0302::155 NYT19981018.0089::73 1.0
NYT19981018.0089::33 NYT19981018.0089::73 1.0
NYT19981018.0089::35 NYT19981018.0089::73 1.0
NYT19981007.0302::46 NYT19981018.0089::73 1.0
NYT19981007.0302::178 NYT19981018.0089::73 1.0
NYT19981018.0089::24 NYT19981018.0089::73 1.0
NYT19981018.0089::16 NYT19981018.0089::73 1.0
NYT19981007.0302::22 NYT19981018.0089::73 1.0
NYT19981018.0065::59 NYT19981018.0089::73 1.0
NYT19981018.0089::86 NYT19981018.0089::73 1.0
NYT19981018.0065::55 NYT19981018.0089::73 1.0
NYT19981018.0084::6 NYT19981018.0089::73 1.0
NYT19981018.0089::71 NYT19981018.0089::73 1.0
NYT19981018.0089::54 NYT19981018.0089::73 1.0
NYT19981018.0065::49 NYT19981018.0089::73 1.0
NYT19981018.0065::43 NYT19981018.0089::73 1.0
NYT19981007.0302::114 NYT19981018.0089::73 1.0
NYT19981018.0079::43 NYT19981018.0089::73 1.0
NYT19981018.0091::26 NYT19981018.0089::73 1.0
NYT19981018.0079::49 NYT19981018.0089::73 1.0
NYT19981018.0079::55 NYT19981018.0089::73 1.0
NYT19981018.0091::36 NYT19981018.0089::73 1.0
NYT19981018.0079::59 NYT19981018.0089::73 1.0
NYT19981012.0400::24 NYT19981018.0089::73 1.0
NYT19981018.0079::0 NYT19981018.0089::73 1.0
NYT19981018.0091::14 NYT19981018.0089::73 1.0
NYT19981018.0091::0 NYT19981018.0089::73 1.0
NYT19981018.0084::22 NYT19981007.0302::207 1.0
NYT19981018.0089::5 NYT19981007.0302::207 1.0
NYT19981007.0302::96 NYT19981007.0302::207 1.0
NYT19981007.0302::83 NYT19981007.0302::207 1.0
NYT19981007.0302::84 NYT19981007.0302::207 1.0
NYT19981007.0302::166 NYT19981007.0302::207 1.0
NYT19981007.0302::55 NYT19981007.0302::207 1.0
NYT19981018.0089::33 NYT19981007.0302::207 1.0
NYT19981018.0089::29 NYT19981007.0302::207 1.0
NYT19981018.0089::17 NYT19981007.0302::207 1.0
NYT19981007.0302::22 NYT19981007.0302::207 1.0
NYT19981018.0084::9 NYT19981007.0302::207 1.0
NYT19981018.0065::45 NYT19981007.0302::207 1.0
NYT19981018.0065::43 NYT19981007.0302::207 1.0
NYT19981007.0302::126 NYT19981007.0302::207 1.0
NYT19981007.0302::129 NYT19981007.0302::207 1.0
NYT19981007.0302::114 NYT19981007.0302::207 1.0
NYT19981009.0282::7 NYT19981007.0302::207 1.0
NYT19981018.0091::40 NYT19981007.0302::207 1.0
NYT19981018.0091::20 NYT19981007.0302::207 1.0
NYT19981018.0091::23 NYT19981007.0302::207 1.0
NYT19981018.0079::43 NYT19981007.0302::207 1.0
NYT19981018.0079::45 NYT19981007.0302::207 1.0
NYT19981018.0091::26 NYT19981007.0302::207 1.0
NYT19981018.0091::0 NYT19981007.0302::207 1.0
NYT19981007.0302::97 NYT19981007.0302::209 1.0
NYT19981018.0089::31 NYT19981007.0302::209 1.0
NYT19981018.0084::22 NYT19981007.0302::107 1.0
NYT19981018.0089::5 NYT19981007.0302::107 1.0
NYT19981007.0302::96 NYT19981007.0302::107 1.0
NYT19981007.0302::83 NYT19981007.0302::107 1.0
NYT19981007.0302::84 NYT19981007.0302::107 1.0
NYT19981007.0302::166 NYT19981007.0302::107 1.0
NYT19981007.0302::55 NYT19981007.0302::107 1.0
NYT19981018.0089::33 NYT19981007.0302::107 1.0
NYT19981018.0089::29 NYT19981007.0302::107 1.0
NYT19981018.0089::17 NYT19981007.0302::107 1.0
NYT19981007.0302::22 NYT19981007.0302::107 1.0
NYT19981018.0084::9 NYT19981007.0302::107 1.0
NYT19981018.0065::45 NYT19981007.0302::107 1.0
NYT19981018.0065::43 NYT19981007.0302::107 1.0
NYT19981007.0302::126 NYT19981007.0302::107 1.0
NYT19981007.0302::129 NYT19981007.0302::107 1.0
NYT19981007.0302::114 NYT19981007.0302::107 1.0
NYT19981009.0282::7 NYT19981007.0302::107 1.0
NYT19981018.0091::40 NYT19981007.0302::107 1.0
NYT19981018.0091::20 NYT19981007.0302::107 1.0
NYT19981018.0091::23 NYT19981007.0302::107 1.0
NYT19981018.0079::43 NYT19981007.0302::107 1.0
NYT19981018.0079::45 NYT19981007.0302::107 1.0
NYT19981018.0091::26 NYT19981007.0302::107 1.0
NYT19981018.0091::0 NYT19981007.0302::107 1.0
NYT19981018.0089::4 NYT19981018.0065::29 1.0
NYT19981018.0065::0 NYT19981018.0065::29 1.0
NYT19981007.0302::96 NYT19981018.0065::29 1.0
NYT19981007.0302::92 NYT19981018.0065::29 1.0
NYT19981007.0302::145 NYT19981018.0065::29 1.0
NYT19981007.0302::84 NYT19981018.0065::29 1.0
NYT19981007.0302::130 NYT19981018.0065::29 1.0
NYT19981024.0043::22 NYT19981018.0065::29 1.0
NYT19981007.0302::155 NYT19981018.0065::29 1.0
NYT19981018.0089::33 NYT19981018.0065::29 1.0
NYT19981018.0089::35 NYT19981018.0065::29 1.0
NYT19981007.0302::46 NYT19981018.0065::29 1.0
NYT19981007.0302::178 NYT19981018.0065::29 1.0
NYT19981018.0089::24 NYT19981018.0065::29 1.0
NYT19981018.0089::16 NYT19981018.0065::29 1.0
NYT19981007.0302::22 NYT19981018.0065::29 1.0
NYT19981018.0065::59 NYT19981018.0065::29 1.0
NYT19981018.0089::86 NYT19981018.0065::29 1.0
NYT19981018.0065::55 NYT19981018.0065::29 1.0
NYT19981018.0084::6 NYT19981018.0065::29 1.0
NYT19981018.0089::71 NYT19981018.0065::29 1.0
NYT19981018.0089::54 NYT19981018.0065::29 1.0
NYT19981018.0065::49 NYT19981018.0065::29 1.0
NYT19981018.0065::43 NYT19981018.0065::29 1.0
NYT19981007.0302::114 NYT19981018.0065::29 1.0
NYT19981018.0079::43 NYT19981018.0065::29 1.0
NYT19981018.0091::26 NYT19981018.0065::29 1.0
NYT19981018.0079::49 NYT19981018.0065::29 1.0
NYT19981018.0079::55 NYT19981018.0065::29 1.0
NYT19981018.0091::36 NYT19981018.0065::29 1.0
NYT19981018.0079::59 NYT19981018.0065::29 1.0
NYT19981012.0400::24 NYT19981018.0065::29 1.0
NYT19981018.0079::0 NYT19981018.0065::29 1.0
NYT19981018.0091::14 NYT19981018.0065::29 1.0
NYT19981018.0091::0 NYT19981018.0065::29 1.0
NYT19981018.0084::22 NYT19981007.0302::211 1.0
NYT19981018.0089::5 NYT19981007.0302::211 1.0
NYT19981007.0302::96 NYT19981007.0302::211 1.0
NYT19981007.0302::83 NYT19981007.0302::211 1.0
NYT19981007.0302::84 NYT19981007.0302::211 1.0
NYT19981007.0302::166 NYT19981007.0302::211 1.0
NYT19981007.0302::55 NYT19981007.0302::211 1.0
NYT19981018.0089::33 NYT19981007.0302::211 1.0
NYT19981018.0089::29 NYT19981007.0302::211 1.0
NYT19981018.0089::17 NYT19981007.0302::211 1.0
NYT19981007.0302::22 NYT19981007.0302::211 1.0
NYT19981018.0084::9 NYT19981007.0302::211 1.0
NYT19981018.0065::45 NYT19981007.0302::211 1.0
NYT19981018.0065::43 NYT19981007.0302::211 1.0
NYT19981007.0302::126 NYT19981007.0302::211 1.0
NYT19981007.0302::129 NYT19981007.0302::211 1.0
NYT19981007.0302::114 NYT19981007.0302::211 1.0
NYT19981009.0282::7 NYT19981007.0302::211 1.0
NYT19981018.0091::40 NYT19981007.0302::211 1.0
NYT19981018.0091::20 NYT19981007.0302::211 1.0
NYT19981018.0091::23 NYT19981007.0302::211 1.0
NYT19981018.0079::43 NYT19981007.0302::211 1.0
NYT19981018.0079::45 NYT19981007.0302::211 1.0
NYT19981018.0091::26 NYT19981007.0302::211 1.0
NYT19981018.0091::0 NYT19981007.0302::211 1.0
NYT19981007.0302::149 NYT19981007.0302::124 1.0
NYT19981007.0302::176 NYT19981007.0302::124 1.0
NYT19981007.0302::175 NYT19981007.0302::124 1.0
NYT19981007.0302::15 NYT19981007.0302::124 1.0
NYT19981018.0093::4 NYT19981007.0302::124 1.0
NYT19981018.0084::19 NYT19981009.0282::3 1.0
NYT19981018.0089::3 NYT19981009.0282::3 1.0
NYT19981018.0065::2 NYT19981009.0282::3 1.0
NYT19981009.0282::11 NYT19981009.0282::3 1.0
NYT19981009.0282::12 NYT19981009.0282::3 1.0
NYT19981007.0302::140 NYT19981009.0282::3 1.0
NYT19981007.0302::83 NYT19981009.0282::3 1.0
NYT19981007.0302::84 NYT19981009.0282::3 1.0
NYT19981007.0302::81 NYT19981009.0282::3 1.0
NYT19981007.0302::160 NYT19981009.0282::3 1.0
NYT19981007.0302::1 NYT19981009.0282::3 1.0
NYT19981007.0302::59 NYT19981009.0282::3 1.0
NYT19981007.0302::184 NYT19981009.0282::3 1.0
NYT19981018.0089::36 NYT19981009.0282::3 1.0
NYT19981007.0302::36 NYT19981009.0282::3 1.0
NYT19981018.0089::26 NYT19981009.0282::3 1.0
NYT19981007.0302::31 NYT19981009.0282::3 1.0
NYT19981007.0302::21 NYT19981009.0282::3 1.0
NYT19981018.0065::50 NYT19981009.0282::3 1.0
NYT19981018.0065::52 NYT19981009.0282::3 1.0
NYT19981018.0089::63 NYT19981009.0282::3 1.0
NYT19981018.0089::56 NYT19981009.0282::3 1.0
NYT19981018.0065::17 NYT19981009.0282::3 1.0
NYT19981018.0091::48 NYT19981009.0282::3 1.0
NYT19981012.0400::15 NYT19981009.0282::3 1.0
NYT19981018.0079::50 NYT19981009.0282::3 1.0
NYT19981018.0079::52 NYT19981009.0282::3 1.0
NYT19981018.0079::17 NYT19981009.0282::3 1.0
NYT19981018.0079::2 NYT19981009.0282::3 1.0
NYT19981018.0091::11 NYT19981009.0282::3 1.0
NYT19981018.0084::19 NYT19981009.0282::4 1.0
NYT19981018.0089::3 NYT19981009.0282::4 1.0
NYT19981018.0065::2 NYT19981009.0282::4 1.0
NYT19981009.0282::11 NYT19981009.0282::4 1.0
NYT19981009.0282::12 NYT19981009.0282::4 1.0
NYT19981007.0302::140 NYT19981009.0282::4 1.0
NYT19981007.0302::83 NYT19981009.0282::4 1.0
NYT19981007.0302::84 NYT19981009.0282::4 1.0
NYT19981007.0302::81 NYT19981009.0282::4 1.0
NYT19981007.0302::160 NYT19981009.0282::4 1.0
NYT19981007.0302::1 NYT19981009.0282::4 1.0
NYT19981007.0302::59 NYT19981009.0282::4 1.0
NYT19981007.0302::184 NYT19981009.0282::4 1.0
NYT19981018.0089::36 NYT19981009.0282::4 1.0
NYT19981007.0302::36 NYT19981009.0282::4 1.0
NYT19981018.0089::26 NYT19981009.0282::4 1.0
NYT19981007.0302::31 NYT19981009.0282::4 1.0
NYT19981007.0302::21 NYT19981009.0282::4 1.0
NYT19981018.0065::50 NYT19981009.0282::4 1.0
NYT19981018.0065::52 NYT19981009.0282::4 1.0
NYT19981018.0089::63 NYT19981009.0282::4 1.0
NYT19981018.0089::56 NYT19981009.0282::4 1.0
NYT19981018.0065::17 NYT19981009.0282::4 1.0
NYT19981018.0091::48 NYT19981009.0282::4 1.0
NYT19981012.0400::15 NYT19981009.0282::4 1.0
NYT19981018.0079::50 NYT19981009.0282::4 1.0
NYT19981018.0079::52 NYT19981009.0282::4 1.0
NYT19981018.0079::17 NYT19981009.0282::4 1.0
NYT19981018.0079::2 NYT19981009.0282::4 1.0
NYT19981018.0091::11 NYT19981009.0282::4 1.0
NYT19981018.0084::22 NYT19981018.0091::43 1.0
NYT19981018.0089::5 NYT19981018.0091::43 1.0
NYT19981007.0302::96 NYT19981018.0091::43 1.0
NYT19981007.0302::83 NYT19981018.0091::43 1.0
NYT19981007.0302::84 NYT19981018.0091::43 1.0
NYT19981007.0302::166 NYT19981018.0091::43 1.0
NYT19981007.0302::55 NYT19981018.0091::43 1.0
NYT19981018.0089::33 NYT19981018.0091::43 1.0
NYT19981018.0089::29 NYT19981018.0091::43 1.0
NYT19981018.0089::17 NYT19981018.0091::43 1.0
NYT19981007.0302::22 NYT19981018.0091::43 1.0
NYT19981018.0084::9 NYT19981018.0091::43 1.0
NYT19981018.0065::45 NYT19981018.0091::43 1.0
NYT19981018.0065::43 NYT19981018.0091::43 1.0
NYT19981007.0302::126 NYT19981018.0091::43 1.0
NYT19981007.0302::129 NYT19981018.0091::43 1.0
NYT19981007.0302::114 NYT19981018.0091::43 1.0
NYT19981009.0282::7 NYT19981018.0091::43 1.0
NYT19981018.0091::40 NYT19981018.0091::43 1.0
NYT19981018.0091::20 NYT19981018.0091::43 1.0
NYT19981018.0091::23 NYT19981018.0091::43 1.0
NYT19981018.0079::43 NYT19981018.0091::43 1.0
NYT19981018.0079::45 NYT19981018.0091::43 1.0
NYT19981018.0091::26 NYT19981018.0091::43 1.0
NYT19981018.0091::0 NYT19981018.0091::43 1.0
NYT19981018.0084::12 NYT19981012.0400::13 1.0
NYT19981012.0400::5 NYT19981012.0400::13 1.0
NYT19981012.0400::0 NYT19981012.0400::13 1.0
NYT19981018.0089::3 NYT19981012.0400::13 1.0
NYT19981018.0089::6 NYT19981012.0400::13 1.0
NYT19981018.0065::0 NYT19981012.0400::13 1.0
NYT19981018.0065::1 NYT19981012.0400::13 1.0
NYT19981009.0282::17 NYT19981012.0400::13 1.0
NYT19981009.0282::14 NYT19981012.0400::13 1.0
NYT19981009.0282::16 NYT19981012.0400::13 1.0
NYT19981007.0302::95 NYT19981012.0400::13 1.0
NYT19981007.0302::89 NYT19981012.0400::13 1.0
NYT19981007.0302::75 NYT19981012.0400::13 1.0
NYT19981007.0302::166 NYT19981012.0400::13 1.0
NYT19981007.0302::3 NYT19981012.0400::13 1.0
NYT19981024.0043::22 NYT19981012.0400::13 1.0
NYT19981007.0302::151 NYT19981012.0400::13 1.0
NYT19981007.0302::156 NYT19981012.0400::13 1.0
NYT19981007.0302::157 NYT19981012.0400::13 1.0
NYT19981007.0302::48 NYT19981012.0400::13 1.0
NYT19981007.0302::49 NYT19981012.0400::13 1.0
NYT19981007.0302::38 NYT19981012.0400::13 1.0
NYT19981007.0302::25 NYT19981012.0400::13 1.0
NYT19981018.0089::19 NYT19981012.0400::13 1.0
NYT19981018.0089::18 NYT19981012.0400::13 1.0
NYT19981007.0302::15 NYT19981012.0400::13 1.0
NYT19981007.0302::19 NYT19981012.0400::13 1.0
NYT19981018.0089::54 NYT19981012.0400::13 1.0
NYT19981018.0089::51 NYT19981012.0400::13 1.0
NYT19981018.0089::50 NYT19981012.0400::13 1.0
NYT19981024.0043::3 NYT19981012.0400::13 1.0
NYT19981009.0282::2 NYT19981012.0400::13 1.0
NYT19981009.0282::0 NYT19981012.0400::13 1.0
NYT19981018.0091::28 NYT19981012.0400::13 1.0
NYT19981018.0079::0 NYT19981012.0400::13 1.0
NYT19981018.0079::1 NYT19981012.0400::13 1.0
NYT19981018.0065::8 NYT19981018.0091::29 1.0
NYT19981009.0282::11 NYT19981018.0091::29 1.0
NYT19981009.0282::12 NYT19981018.0091::29 1.0
NYT19981007.0302::99 NYT19981018.0091::29 1.0
NYT19981007.0302::86 NYT19981018.0091::29 1.0
NYT19981007.0302::76 NYT19981018.0091::29 1.0
NYT19981024.0043::25 NYT19981018.0091::29 1.0
NYT19981007.0302::60 NYT19981018.0091::29 1.0
NYT19981007.0302::55 NYT19981018.0091::29 1.0
NYT19981024.0043::33 NYT19981018.0091::29 1.0
NYT19981007.0302::41 NYT19981018.0091::29 1.0
NYT19981007.0302::43 NYT19981018.0091::29 1.0
NYT19981007.0302::29 NYT19981018.0091::29 1.0
NYT19981007.0302::20 NYT19981018.0091::29 1.0
NYT19981018.0089::70 NYT19981018.0091::29 1.0
NYT19981018.0079::15 NYT19981018.0091::29 1.0
NYT19981018.0089::52 NYT19981018.0091::29 1.0
NYT19981018.0065::15 NYT19981018.0091::29 1.0
NYT19981018.0065::28 NYT19981018.0091::29 1.0
NYT19981018.0089::90 NYT19981018.0091::29 1.0
NYT19981012.0400::17 NYT19981018.0091::29 1.0
NYT19981012.0400::10 NYT19981018.0091::29 1.0
NYT19981012.0400::13 NYT19981018.0091::29 1.0
NYT19981018.0079::8 NYT19981018.0091::29 1.0
NYT19981018.0079::28 NYT19981018.0091::29 1.0
NYT19981018.0091::3 NYT19981018.0091::29 1.0
NYT19981018.0084::17 NYT19981012.0400::20 1.0
NYT19981018.0065::0 NYT19981012.0400::20 1.0
NYT19981009.0282::10 NYT19981012.0400::20 1.0
NYT19981007.0302::97 NYT19981012.0400::20 1.0
NYT19981007.0302::98 NYT19981012.0400::20 1.0
NYT19981007.0302::64 NYT19981012.0400::20 1.0
NYT19981007.0302::158 NYT19981012.0400::20 1.0
NYT19981018.0089::31 NYT19981012.0400::20 1.0
NYT19981007.0302::13 NYT19981012.0400::20 1.0
NYT19981018.0065::55 NYT19981012.0400::20 1.0
NYT19981018.0084::5 NYT19981012.0400::20 1.0
NYT19981018.0065::37 NYT19981012.0400::20 1.0
NYT19981018.0065::35 NYT19981012.0400::20 1.0
NYT19981018.0065::27 NYT19981012.0400::20 1.0
NYT19981009.0282::1 NYT19981012.0400::20 1.0
NYT19981018.0079::55 NYT19981012.0400::20 1.0
NYT19981018.0079::0 NYT19981012.0400::20 1.0
NYT19981018.0079::27 NYT19981012.0400::20 1.0
NYT19981018.0079::35 NYT19981012.0400::20 1.0
NYT19981018.0079::37 NYT19981012.0400::20 1.0
NYT19981018.0084::19 NYT19981018.0079::1 1.0
NYT19981018.0089::3 NYT19981018.0079::1 1.0
NYT19981018.0065::2 NYT19981018.0079::1 1.0
NYT19981009.0282::11 NYT19981018.0079::1 1.0
NYT19981009.0282::12 NYT19981018.0079::1 1.0
NYT19981007.0302::140 NYT19981018.0079::1 1.0
NYT19981007.0302::83 NYT19981018.0079::1 1.0
NYT19981007.0302::84 NYT19981018.0079::1 1.0
NYT19981007.0302::81 NYT19981018.0079::1 1.0
NYT19981007.0302::160 NYT19981018.0079::1 1.0
NYT19981007.0302::1 NYT19981018.0079::1 1.0
NYT19981007.0302::59 NYT19981018.0079::1 1.0
NYT19981007.0302::184 NYT19981018.0079::1 1.0
NYT19981018.0089::36 NYT19981018.0079::1 1.0
NYT19981007.0302::36 NYT19981018.0079::1 1.0
NYT19981018.0089::26 NYT19981018.0079::1 1.0
NYT19981007.0302::31 NYT19981018.0079::1 1.0
NYT19981007.0302::21 NYT19981018.0079::1 1.0
NYT19981018.0065::50 NYT19981018.0079::1 1.0
NYT19981018.0065::52 NYT19981018.0079::1 1.0
NYT19981018.0089::63 NYT19981018.0079::1 1.0
NYT19981018.0089::56 NYT19981018.0079::1 1.0
NYT19981018.0065::17 NYT19981018.0079::1 1.0
NYT19981018.0091::48 NYT19981018.0079::1 1.0
NYT19981012.0400::15 NYT19981018.0079::1 1.0
NYT19981018.0079::50 NYT19981018.0079::1 1.0
NYT19981018.0079::52 NYT19981018.0079::1 1.0
NYT19981018.0079::17 NYT19981018.0079::1 1.0
NYT19981018.0079::2 NYT19981018.0079::1 1.0
